Year;Country;Region;Energy type;Energy consumption (KWh);Energy consumption (MWh);Energy consumption (TWh);Sector;;
2020;France;Grand Est;Gas;10737835.35;10738;0.01073783535;Services;;
2020;France;Grand Est;Gas;28247710.68;28248;0.02824771068;Services;;
2020;France;Grand Est;Gas;38153483.11;38153;0.03815348311;Agriculture;;
2020;France;Grand Est;Gas;12275817450;12275817;12.27581745;Households;;
2020;France;Pays de la Loire;Gas;21971878.83;21972;0.02197187883;Agriculture;;
2020;France;Pays de la Loire;Gas;731496169.7;731496;0.7314961697;Industry;;
2020;France;Pays de la Loire;Gas;1546850.45;1547;0.00154685045;Industry;;
2020;France;Pays de la Loire;Gas;15296160.07;15296;0.01529616007;Industry;;
2020;France;Pays de la Loire;Gas;70072942.57;70073;0.07007294257;Industry;;
2020;France;Pays de la Loire;Gas;18268664.8;18269;0.0182686648;Industry;;
2020;France;Pays de la Loire;Gas;38788006.09;38788;0.03878800609;Industry;;
2020;France;Pays de la Loire;Gas;3604570.86;3605;0.00360457086;Industry;;
2020;France;Pays de la Loire;Gas;16305108.36;16305;0.01630510836;Services;;
2020;France;Pays de la Loire;Gas;321204.43;321;0.00032120443;Services;;
2020;France;Pays de la Loire;Gas;4299023;4299;0.004299023;Services;;
2020;France;Pays de la Loire;Gas;381903.08;382;0.00038190308;Services;;
2020;France;Pays de la Loire;Gas;4489947.21;4490;0.00448994721;Services;;
2020;France;Pays de la Loire;Gas;144640.33;145;0.00014464033;Services;;
2020;France;Pays de la Loire;Gas;20316403.09;20316;0.02031640309;Services;;
2020;France;Pays de la Loire;Gas;648241.64;648;0.00064824164;Services;;
2020;France;Pays de la Loire;Gas;432193.61;432;0.00043219361;Services;;
2020;France;Pays de la Loire;Gas;390794735.1;390795;0.3907947351;Services;;
2020;France;Pays de la Loire;Gas;224226376.3;224226;0.2242263763;Services;;
2020;France;Pays de la Loire;Gas;157109421.7;157109;0.1571094217;Services;;
2020;France;Pays de la Loire;Gas;36910061.2;36910;0.0369100612;Services;;
2020;France;Pays de la Loire;Gas;317347.17;317;0.00031734717;Services;;
2020;France;Pays de la Loire;Gas;166260.43;166;0.00016626043;Services;;
2020;France;Pays de la Loire;Gas;11084548.66;11085;0.01108454866;Agriculture;;
2020;France;Pays de la Loire;Gas;161267304.6;161267;0.1612673046;Industry;;
2020;France;Bretagne;Gas;675559229.4;675559;0.6755592294;Industry;;
2020;France;Bretagne;Gas;1908407038;1908407;1.908407038;Industry;;
2020;France;Bretagne;Gas;17232965.36;17233;0.01723296536;Industry;;
2020;France;Bretagne;Gas;3856835.34;3857;0.00385683534;Industry;;
2020;France;Bretagne;Gas;54349063.58;54349;0.05434906358;Industry;;
2020;France;Bretagne;Gas;135755940.2;135756;0.1357559402;Industry;;
2020;France;Bretagne;Gas;58120228.65;58120;0.05812022865;Industry;;
2020;France;Bretagne;Gas;78607371.41;78607;0.07860737141;Industry;;
2020;France;Bretagne;Gas;3765073.65;3765;0.00376507365;Industry;;
2020;France;Bretagne;Gas;11581519.97;11582;0.01158151997;Industry;;
2020;France;Bretagne;Gas;7196887.93;7197;0.00719688793;Industry;;
2020;France;Bretagne;Gas;3622839.46;3623;0.00362283946;Industry;;
2020;France;Bretagne;Gas;6065726.96;6066;0.00606572696;Industry;;
2020;France;Bretagne;Gas;1042853878;1042854;1.042853878;Services;;
2020;France;Bretagne;Gas;23;0;2.3E-8;Services;;
2020;France;Bretagne;Gas;16695074.98;16695;0.01669507498;Services;;
2020;France;Bretagne;Gas;11720479.02;11720;0.01172047902;Services;;
2020;France;Bretagne;Gas;25081556.47;25082;0.02508155647;Services;;
2020;France;Bretagne;Gas;4773690.47;4774;0.00477369047;Services;;
2020;France;Bretagne;Gas;552293.61;552;0.00055229361;Services;;
2020;France;Bretagne;Gas;32107610.92;32108;0.03210761092;Services;;
2020;France;Bretagne;Gas;15818563.35;15819;0.01581856335;Services;;
2020;France;Bretagne;Gas;33784649.19;33785;0.03378464919;Services;;
2020;France;Bretagne;Gas;13534184.8;13534;0.0135341848;Services;;
2020;France;Bretagne;Gas;14040180;14040;0.01404018;Services;;
2020;France;Bretagne;Gas;10005942.55;10006;0.01000594255;Services;;
2020;France;Bretagne;Gas;1737438.88;1737;0.00173743888;Services;;
2020;France;Bretagne;Gas;31256945.56;31257;0.03125694556;Services;;
2020;France;Bretagne;Gas;6153647.36;6154;0.00615364736;Agriculture;;
2020;France;Bretagne;Gas;114363521.3;114364;0.1143635213;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;8522021.8;8522;0.0085220218;Agriculture;;
2020;France;Nouvelle-Aquitaine;Gas;180328015.7;180328;0.1803280157;Agriculture;;
2020;France;Nouvelle-Aquitaine;Gas;1928551.69;1929;0.00192855169;Agriculture;;
2020;France;Nouvelle-Aquitaine;Gas;2754574.17;2755;0.00275457417;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;54173967.09;54174;0.05417396709;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;61401163.45;61401;0.06140116345;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;98482074.8;98482;0.0984820748;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;72983236.75;72983;0.07298323675;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;6942324.8;6942;0.0069423248;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;38366616.04;38367;0.03836661604;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;14584232.05;14584;0.01458423205;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;385349.51;385;0.00038534951;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;8540692.55;8541;0.00854069255;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;378075825.3;378076;0.3780758253;Services;;
2020;France;Nouvelle-Aquitaine;Gas;34302912.62;34303;0.03430291262;Services;;
2020;France;Nouvelle-Aquitaine;Gas;30504708.55;30505;0.03050470855;Services;;
2020;France;Nouvelle-Aquitaine;Gas;650145.6;650;0.0006501456;Services;;
2020;France;Nouvelle-Aquitaine;Gas;540341.96;540;0.00054034196;Services;;
2020;France;Nouvelle-Aquitaine;Gas;42033236.78;42033;0.04203323678;Services;;
2020;France;Nouvelle-Aquitaine;Gas;8541279.94;8541;0.00854127994;Services;;
2020;France;Nouvelle-Aquitaine;Gas;114567530.3;114568;0.1145675303;Services;;
2020;France;Nouvelle-Aquitaine;Gas;3349736.82;3350;0.00334973682;Services;;
2020;France;Nouvelle-Aquitaine;Gas;8203620.92;8204;0.00820362092;Services;;
2020;France;Nouvelle-Aquitaine;Gas;200635643.9;200636;0.2006356439;Services;;
2020;France;Nouvelle-Aquitaine;Gas;325655451.5;325655;0.3256554515;Services;;
2020;France;Nouvelle-Aquitaine;Gas;56773034.51;56773;0.05677303451;Services;;
2020;France;Nouvelle-Aquitaine;Gas;3236471.93;3236;0.00323647193;Services;;
2020;France;Nouvelle-Aquitaine;Gas;3569407.89;3569;0.00356940789;Services;;
2020;France;Nouvelle-Aquitaine;Gas;695190.62;695;0.00069519062;Services;;
2020;France;Nouvelle-Aquitaine;Gas;3146228.89;3146;0.00314622889;Services;;
2020;France;Nouvelle-Aquitaine;Gas;40858214.47;40858;0.04085821447;Agriculture;;
2020;France;Nouvelle-Aquitaine;Gas;242514599.1;242515;0.2425145991;Industry;;
2020;France;Occitanie;Gas;50542119.67;50542;0.05054211967;Agriculture;;
2020;France;Occitanie;Gas;3272732.86;3273;0.00327273286;Agriculture;;
2020;France;Occitanie;Gas;375308031.9;375308;0.3753080319;Industry;;
2020;France;Occitanie;Gas;5452786.18;5453;0.00545278618;Industry;;
2020;France;Occitanie;Gas;5484920.38;5485;0.00548492038;Industry;;
2020;France;Occitanie;Gas;2805557.15;2806;0.00280555715;Industry;;
2020;France;Occitanie;Gas;35056333.93;35056;0.03505633393;Industry;;
2020;France;Occitanie;Gas;8363143.06;8363;0.00836314306;Industry;;
2020;France;Occitanie;Gas;30607284.68;30607;0.03060728468;Industry;;
2020;France;Occitanie;Gas;1569722.33;1570;0.00156972233;Industry;;
2020;France;Occitanie;Gas;7629672.32;7630;0.00762967232;Industry;;
2020;France;Occitanie;Gas;3780058.02;3780;0.00378005802;Services;;
2020;France;Occitanie;Gas;73821670.29;73822;0.07382167029;Services;;
2020;France;Occitanie;Gas;476401.83;476;0.00047640183;Services;;
2020;France;Occitanie;Gas;10176788.78;10177;0.01017678878;Services;;
2020;France;Occitanie;Gas;201318457.9;201318;0.2013184579;Services;;
2020;France;Occitanie;Gas;72055053.13;72055;0.07205505313;Services;;
2020;France;Occitanie;Gas;1698442.07;1698;0.00169844207;Services;;
2020;France;Occitanie;Gas;46792718.45;46793;0.04679271845;Services;;
2020;France;Occitanie;Gas;191302789.2;191303;0.1913027892;Services;;
2020;France;Occitanie;Gas;424416.05;424;0.00042441605;Services;;
2020;France;Occitanie;Gas;1138291274;1138291;1.138291274;Services;;
2020;France;Occitanie;Gas;7828053483;7828053;7.828053483;Households;;
2020;France;Auvergne-Rhône-Alpes;Gas;382268537.6;382269;0.3822685376;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;341688818.2;341689;0.3416888182;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;185309669.2;185310;0.1853096692;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;11844495.71;11844;0.01184449571;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;540802.05;541;0.00054080205;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;602546901.7;602547;0.6025469017;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;17811909.95;17812;0.01781190995;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;19161169;19161;0.019161169;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;74822856.67;74823;0.07482285667;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;37978383.33;37978;0.03797838333;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;1208810.36;1209;0.00120881036;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;70156156.16;70156;0.07015615616;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;5852067.85;5852;0.00585206785;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;11694220.56;11694;0.01169422056;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;2263376.79;2263;0.00226337679;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;2697839.53;2698;0.00269783953;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;222807.68;223;0.00022280768;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;567579205.7;567579;0.5675792057;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;18875409.96;18875;0.01887540996;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;66670033.61;66670;0.06667003361;Agriculture;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;12;0;1.2E-8;Agriculture;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;206360003.9;206360;0.2063600039;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;371979009;371979;0.371979009;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;814178.8;814;0.0008141788;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;13430798.78;13431;0.01343079878;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;298451473.7;298451;0.2984514737;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;22039804.98;22040;0.02203980498;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;50707922.46;50708;0.05070792246;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;8362529.72;8363;0.00836252972;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;6996051.53;6996;0.00699605153;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;30724386.71;30724;0.03072438671;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;6796492.75;6796;0.00679649275;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;36682433.87;36682;0.03668243387;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;787293.44;787;0.00078729344;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;1210133.97;1210;0.00121013397;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;4260524.24;4261;0.00426052424;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;13046.17;13;1.304617E-5;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;311497.12;311;0.00031149712;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;273892215.7;273892;0.2738922157;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;275421427.6;275421;0.2754214276;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;10222087.87;10222;0.01022208787;Agriculture;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;162955753;162956;0.162955753;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;2000;2;2.0E-6;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;278000;278;0.000278;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;4831373;4831;0.004831373;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;2372472;2372;0.002372472;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;571375;571;0.000571375;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;21000;21;2.1E-5;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;6000;6;6.0E-6;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;9000;9;9.0E-6;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;7423085;7423;0.007423085;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;5671320;5671;0.00567132;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;2807207;2807;0.002807207;Industry;;
2020;France;Île-de-France;Gas;38658000;38658;0.038658;Industry;;
2020;France;Île-de-France;Gas;791923000;791923;0.791923;Industry;;
2020;France;Île-de-France;Gas;3008376000;3008376;3.008376;Industry;;
2020;France;Île-de-France;Gas;329915000;329915;0.329915;Industry;;
2020;France;Île-de-France;Gas;32376000;32376;0.032376;Industry;;
2020;France;Île-de-France;Gas;100163000;100163;0.100163;Industry;;
2020;France;Île-de-France;Gas;26319000;26319;0.026319;Industry;;
2020;France;Île-de-France;Gas;876000;876;0.000876;Services;;
2020;France;Île-de-France;Gas;2943000;2943;0.002943;Services;;
2020;France;Île-de-France;Gas;132221000;132221;0.132221;Services;;
2020;France;Île-de-France;Gas;441095000;441095;0.441095;Services;;
2020;France;Île-de-France;Gas;10705000;10705;0.010705;Services;;
2020;France;Centre-Val de Loire;Gas;905383000;905383;0.905383;Industry;;
2020;France;Centre-Val de Loire;Gas;306921000;306921;0.306921;Industry;;
2020;France;Centre-Val de Loire;Gas;7700000;7700;0.0077;Industry;;
2020;France;Bourgogne-Franche-Comté;Gas;71529000;71529;0.071529;Industry;;
2020;France;Bourgogne-Franche-Comté;Gas;53749000;53749;0.053749;Industry;;
2020;France;Bourgogne-Franche-Comté;Gas;732066000;732066;0.732066;Industry;;
2020;France;Bourgogne-Franche-Comté;Gas;82328000;82328;0.082328;Industry;;
2020;France;Normandie;Gas;648000000;648000;0.648;Industry;;
2020;France;Normandie;Gas;2951551000;2951551;2.951551;Industry;;
2020;France;Normandie;Gas;1009000;1009;0.001009;Industry;;
2020;France;Normandie;Gas;21860000;21860;0.02186;Industry;;
2020;France;Normandie;Gas;6067268000;6067268;6.067268;Services;;
2020;France;Normandie;Gas;14926000;14926;0.014926;Services;;
2020;France;Hauts-de-France;Gas;8072715000;8072715;8.072715;Industry;;
2020;France;Hauts-de-France;Gas;930117000;930117;0.930117;Industry;;
2020;France;Hauts-de-France;Gas;139772000;139772;0.139772;Industry;;
2020;France;Hauts-de-France;Gas;4018000;4018;0.004018;Services;;
2020;France;Hauts-de-France;Gas;101988000;101988;0.101988;Services;;
2020;France;Grand Est;Gas;18876000;18876;0.018876;Industry;;
2020;France;Grand Est;Gas;3588000;3588;0.003588;Industry;;
2020;France;Grand Est;Gas;18976000;18976;0.018976;Industry;;
2020;France;Grand Est;Gas;8175732000;8175732;8.175732;Industry;;
2020;France;Grand Est;Gas;101509000;101509;0.101509;Industry;;
2020;France;Grand Est;Gas;168449000;168449;0.168449;Industry;;
2020;France;Grand Est;Gas;2684436000;2684436;2.684436;Industry;;
2020;France;Grand Est;Gas;3106571000;3106571;3.106571;Industry;;
2020;France;Grand Est;Gas;63554000;63554;0.063554;Services;;
2020;France;Pays de la Loire;Gas;142793000;142793;0.142793;Industry;;
2020;France;Pays de la Loire;Gas;141954000;141954;0.141954;Industry;;
2020;France;Pays de la Loire;Gas;308947000;308947;0.308947;Industry;;
2020;France;Pays de la Loire;Gas;54012000;54012;0.054012;Industry;;
2020;France;Pays de la Loire;Gas;12300000;12300;0.0123;Services;;
2020;France;Bretagne;Gas;647287000;647287;0.647287;Industry;;
2020;France;Bretagne;Gas;340953000;340953;0.340953;Industry;;
2020;France;Bretagne;Gas;76383000;76383;0.076383;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;30818000;30818;0.030818;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;3717000;3717;0.003717;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;1653362000;1653362;1.653362;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;682000;682;0.000682;Services;;
2020;France;Occitanie;Gas;89716000;89716;0.089716;Industry;;
2020;France;Occitanie;Gas;200875000;200875;0.200875;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;149924000;149924;0.149924;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;2766492000;2766492;2.766492;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;1064744000;1064744;1.064744;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;59867000;59867;0.059867;Industry;;
2020;France;Auvergne-Rhône-Alpes;Gas;58294000;58294;0.058294;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;108245000;108245;0.108245;Services;;
2020;France;Auvergne-Rhône-Alpes;Gas;1374375000;1374375;1.374375;Services;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;5452788000;5452788;5.452788;Industry;;
2020;France;Provence-Alpes-Côte d'Azur;Gas;69959000;69959;0.069959;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;13662000;13662;0.013662;Agriculture;;
2020;France;Nouvelle-Aquitaine;Gas;949000;949;0.000949;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;400000;400;0.0004;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;4873000;4873;0.004873;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;655000;655;0.000655;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;3506000;3506;0.003506;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;22462000;22462;0.022462;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;2053000;2053;0.002053;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;78425000;78425;0.078425;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;228236000;228236;0.228236;Industry;;
2020;France;Nouvelle-Aquitaine;Gas;11088000;11088;0.011088;Industry;;
